:ID,name,:LABEL
DB00921,Buprenorphine,Compound
DB00922,Levosimendan,Compound
DB00923,Ceforanide,Compound
DB00924,Cyclobenzaprine,Compound
DB00925,Phenoxybenzamine,Compound
DB00927,Famotidine,Compound
DB00928,Azacitidine,Compound
DB00929,Misoprostol,Compound
DB00931,Methacycline,Compound
DB00932,Tipranavir,Compound
DB00933,Mesoridazine,Compound
DB00934,Maprotiline,Compound
DB00935,Oxymetazoline,Compound
DB00936,Salicylic acid,Compound
DB00937,Diethylpropion,Compound
DB00938,Salmeterol,Compound
DB00939,Meclofenamic acid,Compound
DB00940,Methantheline,Compound
DB00941,Hexafluronium,Compound
DB00942,Cycrimine,Compound
DB00943,Zalcitabine,Compound
DB00944,Demecarium,Compound
DB00945,Acetylsalicylic acid,Compound
DB00946,Phenprocoumon,Compound
DB00947,Fulvestrant,Compound
DB00948,Mezlocillin,Compound
DB00949,Felbamate,Compound
DB00950,Fexofenadine,Compound
DB00951,Isoniazid,Compound
DB00952,Naratriptan,Compound
DB00953,Rizatriptan,Compound
DB00954,Dirithromycin,Compound
DB00955,Netilmicin,Compound
DB00956,Hydrocodone,Compound
DB00957,Norgestimate,Compound
DB00958,Carboplatin,Compound
DB00959,Methylprednisolone,Compound
DB00960,Pindolol,Compound
DB00961,Mepivacaine,Compound
DB00962,Zaleplon,Compound
DB00963,Bromfenac,Compound
DB00964,Apraclonidine,Compound
DB00966,Telmisartan,Compound
DB00967,Desloratadine,Compound
DB00968,Methyldopa,Compound
DB00969,Alosetron,Compound
DB00970,Dactinomycin,Compound
DB00971,Selenium Sulfide,Compound
DB00972,Azelastine,Compound
DB00973,Ezetimibe,Compound
DB00974,Edetic Acid,Compound
DB00975,Dipyridamole,Compound
DB00976,Telithromycin,Compound
DB00977,Ethinyl Estradiol,Compound
DB00978,Lomefloxacin,Compound
DB00979,Cyclopentolate,Compound
DB00980,Ramelteon,Compound
DB00981,Physostigmine,Compound
DB00982,Isotretinoin,Compound
DB00983,Formoterol,Compound
DB00984,Nandrolone phenpropionate,Compound
DB00985,Dimenhydrinate,Compound
DB00986,Glycopyrrolate,Compound
DB00987,Cytarabine,Compound
DB00988,Dopamine,Compound
DB00989,Rivastigmine,Compound
DB00990,Exemestane,Compound
DB00991,Oxaprozin,Compound
DB00992,Methyl aminolevulinate,Compound
DB00993,Azathioprine,Compound
DB00994,Neomycin,Compound
DB00995,Auranofin,Compound
DB00996,Gabapentin,Compound
DB00997,Doxorubicin,Compound
DB00998,Frovatriptan,Compound
DB00999,Hydrochlorothiazide,Compound
DB01000,Cyclacillin,Compound
DB01001,Salbutamol,Compound
DB01002,Levobupivacaine,Compound
DB01003,Cromoglicic acid,Compound
DB01004,Ganciclovir,Compound
DB01005,Hydroxyurea,Compound
DB01006,Letrozole,Compound
DB01007,Tioconazole,Compound
DB01008,Busulfan,Compound
DB01009,Ketoprofen,Compound
DB01010,Edrophonium,Compound
DB01011,Metyrapone,Compound
DB01012,Cinacalcet,Compound
DB01013,Clobetasol propionate,Compound
DB01014,Balsalazide,Compound
DB01015,Sulfamethoxazole,Compound
DB01016,Glyburide,Compound
DB01017,Minocycline,Compound
DB01018,Guanfacine,Compound
DB01019,Bethanechol,Compound
DB01020,Isosorbide Mononitrate,Compound
DB01021,Trichlormethiazide,Compound
DB01022,Phylloquinone,Compound
DB01023,Felodipine,Compound
DB01024,Mycophenolic acid,Compound
DB01025,Amlexanox,Compound
DB01026,Ketoconazole,Compound
DB01028,Methoxyflurane,Compound
DB01029,Irbesartan,Compound
DB01030,Topotecan,Compound
DB01031,Ethinamate,Compound
DB01032,Probenecid,Compound
DB01033,Mercaptopurine,Compound
DB01034,Cerulenin,Compound
DB01035,Procainamide,Compound
DB01036,Tolterodine,Compound
DB01037,Selegiline,Compound
DB01039,Fenofibrate,Compound
DB01040,Hydroxystilbamidine Isethionate,Compound
DB01041,Thalidomide,Compound
DB01042,Melphalan,Compound
DB01043,Memantine,Compound
DB01044,Gatifloxacin,Compound
DB01045,Rifampicin,Compound
DB01046,Lubiprostone,Compound
DB01047,Fluocinonide,Compound
DB01048,Abacavir,Compound
DB01049,Ergoloid mesylate,Compound
DB01050,Ibuprofen,Compound
DB01051,Novobiocin,Compound
DB01053,Benzylpenicillin,Compound
DB01054,Nitrendipine,Compound
DB01055,Mimosine,Compound
DB01056,Tocainide,Compound
DB01057,Echothiophate,Compound
DB01058,Praziquantel,Compound
DB01059,Norfloxacin,Compound
DB01060,Amoxicillin,Compound
DB01061,Azlocillin,Compound
DB01062,Oxybutynin,Compound
DB01063,Acetophenazine,Compound
DB01064,Isoprenaline,Compound
DB01065,Melatonin,Compound
DB01066,Cefditoren,Compound
DB01067,Glipizide,Compound
DB01068,Clonazepam,Compound
DB01069,Promethazine,Compound
DB01070,Dihydrotachysterol,Compound
DB01071,Mequitazine,Compound
DB01072,Atazanavir,Compound
DB01073,Fludarabine,Compound
DB01074,Perhexiline,Compound
DB01075,Diphenhydramine,Compound
DB01076,Atorvastatin,Compound
DB01077,Etidronic acid,Compound
DB01078,Deslanoside,Compound
DB01080,Vigabatrin,Compound
DB01081,Diphenoxylate,Compound
DB01082,Streptomycin,Compound
DB01083,Orlistat,Compound
DB01084,Emedastine,Compound
DB01085,Pilocarpine,Compound
DB01086,Benzocaine,Compound
DB01087,Primaquine,Compound
DB01088,Iloprost,Compound
DB01089,Deserpidine,Compound
DB01090,Pentolinium,Compound
DB01091,Butenafine,Compound
DB01092,Ouabain,Compound
DB01093,Dimethyl sulfoxide,Compound
DB01094,Hesperetin,Compound
DB01095,Fluvastatin,Compound
DB01096,Oxamniquine,Compound
DB01097,Leflunomide,Compound
DB01098,Rosuvastatin,Compound
DB01099,Flucytosine,Compound
DB01100,Pimozide,Compound
DB01101,Capecitabine,Compound
DB01102,Arbutamine,Compound
DB01103,Quinacrine,Compound
DB01104,Sertraline,Compound
DB01105,Sibutramine,Compound
DB01106,Levocabastine,Compound
DB01107,Methyprylon,Compound
DB01108,Trilostane,Compound
DB01110,Miconazole,Compound
DB01111,Colistimethate,Compound
DB01112,Cefuroxime,Compound
DB01113,Papaverine,Compound
DB01114,Chlorphenamine,Compound
DB01115,Nifedipine,Compound
DB01116,Trimethaphan,Compound
DB01117,Atovaquone,Compound
DB01118,Amiodarone,Compound
DB01119,Diazoxide,Compound
DB01120,Gliclazide,Compound
DB01121,Phenacemide,Compound
DB01122,Ambenonium,Compound
DB01123,Proflavine,Compound
DB01124,Tolbutamide,Compound
DB01125,Anisindione,Compound
DB01126,Dutasteride,Compound
DB01127,Econazole,Compound
DB01128,Bicalutamide,Compound
DB01129,Rabeprazole,Compound
DB01130,Prednicarbate,Compound
DB01131,Proguanil,Compound
DB01132,Pioglitazone,Compound
DB01133,Tiludronate,Compound
DB01135,Doxacurium chloride,Compound
DB01136,Carvedilol,Compound
DB01137,Levofloxacin,Compound
DB01138,Sulfinpyrazone,Compound
DB01139,Cefapirin,Compound
DB01140,Cefadroxil,Compound
DB01141,Micafungin,Compound
DB01142,Doxepin,Compound
DB01143,Amifostine,Compound
DB01144,Diclofenamide,Compound
DB01145,Sulfoxone,Compound
DB01146,Diphenylpyraline,Compound
DB01147,Cloxacillin,Compound
DB01148,Flavoxate,Compound
DB01149,Nefazodone,Compound
DB01150,Cefprozil,Compound
DB01151,Desipramine,Compound
DB01153,Sertaconazole,Compound
DB01154,Thiamylal,Compound
DB01155,Gemifloxacin,Compound
DB01156,Bupropion,Compound
DB01157,Trimetrexate,Compound
DB01158,Bretylium,Compound
DB01159,Halothane,Compound
DB01160,Dinoprost Tromethamine,Compound
DB01161,Chloroprocaine,Compound
DB01162,Terazosin,Compound
DB01164,Calcium Chloride,Compound
DB01165,Ofloxacin,Compound
DB01166,Cilostazol,Compound
DB01167,Itraconazole,Compound
DB01168,Procarbazine,Compound
DB01169,Arsenic trioxide,Compound
DB01170,Guanethidine,Compound
DB01171,Moclobemide,Compound
DB01172,Kanamycin,Compound
DB01173,Orphenadrine,Compound
DB01174,Phenobarbital,Compound
DB01175,Escitalopram,Compound
DB01176,Cyclizine,Compound
DB01177,Idarubicin,Compound
DB01178,Chlormezanone,Compound
DB01179,Podofilox,Compound
DB01180,Rescinnamine,Compound
DB01181,Ifosfamide,Compound
DB01182,Propafenone,Compound
DB01183,Naloxone,Compound
DB01184,Domperidone,Compound
DB01185,Fluoxymesterone,Compound
DB01186,Pergolide,Compound
DB01187,Iophendylate,Compound
DB01188,Ciclopirox,Compound
DB01189,Desflurane,Compound
DB01190,Clindamycin,Compound
DB01191,Dexfenfluramine,Compound
DB01192,Oxymorphone,Compound
DB01193,Acebutolol,Compound
DB01194,Brinzolamide,Compound
DB01195,Flecainide,Compound
DB01196,Estramustine,Compound
DB01197,Captopril,Compound
DB01198,Zopiclone,Compound
DB01199,Tubocurarine,Compound
DB01200,Bromocriptine,Compound
DB01201,Rifapentine,Compound
DB01202,Levetiracetam,Compound
DB01203,Nadolol,Compound
DB01204,Mitoxantrone,Compound
DB01205,Flumazenil,Compound
DB01206,Lomustine,Compound
DB01207,Ridogrel,Compound
DB01208,Sparfloxacin,Compound
DB01209,Dezocine,Compound
DB01210,Levobunolol,Compound
DB01211,Clarithromycin,Compound
DB01212,Ceftriaxone,Compound
DB01213,Fomepizole,Compound
DB01214,Metipranolol,Compound
DB01215,Estazolam,Compound
DB01216,Finasteride,Compound
DB01217,Anastrozole,Compound
DB01218,Halofantrine,Compound
DB01219,Dantrolene,Compound
DB01220,Rifaximin,Compound
DB01221,Ketamine,Compound
DB01222,Budesonide,Compound
DB01223,Aminophylline,Compound
DB01224,Quetiapine,Compound
DB01225,Enoxaparin,Compound
DB01226,Mivacurium,Compound
DB01227,Levomethadyl Acetate,Compound
DB01228,Encainide,Compound
DB01229,Paclitaxel,Compound
DB01231,Diphenidol,Compound
DB01232,Saquinavir,Compound
DB01233,Metoclopramide,Compound
DB01234,Dexamethasone,Compound
DB01235,L-DOPA,Compound
DB01236,Sevoflurane,Compound
DB01237,Bromodiphenhydramine,Compound
DB01238,Aripiprazole,Compound
DB01239,Chlorprothixene,Compound
DB01240,Epoprostenol,Compound
DB01241,Gemfibrozil,Compound
DB01242,Clomipramine,Compound
DB01243,Chloroxine,Compound
DB01244,Bepridil,Compound
DB01245,Decamethonium,Compound
DB01246,Alimemazine,Compound
DB01247,Isocarboxazid,Compound
DB01248,Docetaxel,Compound
DB01249,Iodixanol,Compound
DB01250,Olsalazine,Compound
DB01251,Gliquidone,Compound
DB01252,Mitiglinide,Compound
DB01253,Ergonovine,Compound
DB01254,Dasatinib,Compound
DB01255,Lisdexamfetamine,Compound
DB01256,Retapamulin,Compound
DB01259,Lapatinib,Compound
DB01260,Desonide,Compound
DB01261,Sitagliptin,Compound
DB01262,Decitabine,Compound
DB01263,Posaconazole,Compound
DB01264,Darunavir,Compound
DB01265,Telbivudine,Compound
DB01267,Paliperidone,Compound
DB01268,Sunitinib,Compound
DB01273,Varenicline,Compound
DB01274,Arformoterol,Compound
DB01275,Hydralazine,Compound
DB01280,Nelarabine,Compound
DB01282,Carbetocin,Compound
DB01283,Lumiracoxib,Compound
DB01288,Fenoterol,Compound
DB01289,Glisoxepide,Compound
DB01291,Pirbuterol,Compound
DB01294,Bismuth Subsalicylate,Compound
DB01295,Bevantolol,Compound
DB01296,Glucosamine,Compound
DB01297,Practolol,Compound
DB01298,Sulfacytine,Compound
DB01299,Sulfadoxine,Compound
DB01301,Rolitetracycline,Compound
DB01303,Oxtriphylline,Compound
DB01319,Fosamprenavir,Compound
DB01320,Fosphenytoin,Compound
DB01321,Josamycin,Compound
DB01324,Polythiazide,Compound
DB01325,Quinethazone,Compound
DB01326,Cefamandole,Compound
DB01327,Cefazolin,Compound
DB01328,Cefonicid,Compound
DB01329,Cefoperazone,Compound
DB01330,Cefotetan,Compound
DB01331,Cefoxitin,Compound
DB01332,Ceftizoxime,Compound
DB01333,Cefradine,Compound
DB01336,Metocurine,Compound
DB01337,Pancuronium,Compound
DB01338,Pipecuronium,Compound
DB01339,Vecuronium,Compound
DB01340,Cilazapril,Compound
DB01342,Forasartan,Compound
DB01346,Quinidine barbiturate,Compound
DB01347,Saprisartan,Compound
DB01348,Spirapril,Compound
DB01349,Tasosartan,Compound
DB01351,Amobarbital,Compound
DB01352,Aprobarbital,Compound
DB01353,Butethal,Compound
DB01354,Heptabarbital,Compound
DB01355,Hexobarbital,Compound
DB01356,Lithium,Compound
DB01357,Mestranol,Compound
DB01359,Penbutolol,Compound
DB01361,Troleandomycin,Compound
DB01362,Iohexol,Compound
DB01364,Ephedrine,Compound
DB01365,Mephentermine,Compound
DB01366,Procaterol,Compound
DB01367,Rasagiline,Compound
DB01369,Quinupristin,Compound
DB01370,Aluminium,Compound
DB01375,Dihydroxyaluminium,Compound
DB01377,Magnesium oxide,Compound
DB01380,Cortisone acetate,Compound
DB01382,Glycodiazine,Compound
DB01384,Paramethasone,Compound
DB01390,Sodium bicarbonate,Compound
DB01392,Yohimbine,Compound
DB01393,Bezafibrate,Compound
DB01394,Colchicine,Compound
DB01395,Drospirenone,Compound
DB01396,Digitoxin,Compound
DB01397,Magnesium salicylate,Compound
DB01398,Salicylate-sodium,Compound
DB01399,Salsalate,Compound
DB01400,Neostigmine,Compound
DB01401,Trisalicylate-choline,Compound
DB01403,Methotrimeprazine,Compound
DB01406,Danazol,Compound
DB01407,Clenbuterol,Compound
DB01408,Bambuterol,Compound
DB01409,Tiotropium,Compound
DB01410,Ciclesonide,Compound
DB01411,Pranlukast,Compound
DB01412,Theobromine,Compound
DB01413,Cefepime,Compound
DB01414,Cefacetrile,Compound
DB01415,Ceftibuten,Compound
DB01416,Cefpodoxime,Compound
DB01418,Acenocoumarol,Compound
DB01419,Antrafenine,Compound
DB01420,Testosterone Propionate,Compound
DB01421,Paromomycin,Compound
DB01422,Nitroxoline,Compound
DB01423,Stepronin,Compound
DB01424,Aminophenazone,Compound
DB01425,Alizapride,Compound
DB01426,Ajmaline,Compound
DB01427,Amrinone,Compound
DB01428,Oxybenzone,Compound
DB01429,Aprindine,Compound
DB01430,Almitrine,Compound
DB01431,Allylestrenol,Compound
DB01433,Methadyl Acetate,Compound
DB01435,Antipyrine,Compound
DB01436,Alfacalcidol,Compound
DB01437,Glutethimide,Compound
DB01438,Phenazopyridine,Compound
DB01440,Gamma Hydroxybutyric Acid,Compound
DB01452,Heroin,Compound
DB01463,Fencamfamine,Compound
DB01466,Ethylmorphine,Compound
DB01482,Fenethylline,Compound
DB01489,Camazepam,Compound
DB01501,Difenoxin,Compound
DB01511,Delorazepam,Compound
DB01544,Flunitrazepam,Compound
DB01545,Ethyl loflazepate,Compound
DB01550,Fenproporex,Compound
DB01551,Dihydrocodeine,Compound
DB01553,Cloxazolam,Compound
DB01558,Bromazepam,Compound
DB01559,Clotiazepam,Compound
DB01567,Fludiazepam,Compound
DB01576,Dextroamphetamine,Compound
DB01577,Methamphetamine,Compound
DB01578,Metrizamide,Compound
DB01579,Phendimetrazine,Compound
DB01580,Oxprenolol,Compound
DB01581,Sulfamerazine,Compound
DB01582,Sulfamethazine,Compound
DB01583,Liotrix,Compound
DB01586,Ursodeoxycholic acid,Compound
DB01587,Ketazolam,Compound
DB01588,Prazepam,Compound
DB01589,Quazepam,Compound
DB01590,Everolimus,Compound
DB01591,Solifenacin,Compound
DB01592,Iron,Compound
DB01593,Zinc,Compound
DB01594,Cinolazepam,Compound
DB01595,Nitrazepam,Compound
DB01597,Cilastatin,Compound
DB01598,Imipenem,Compound
DB01599,Probucol,Compound
DB01600,Tiaprofenic acid,Compound
DB01601,Lopinavir,Compound
DB01602,Bacampicillin,Compound
DB01603,Meticillin,Compound
DB01604,Pivampicillin,Compound
DB01605,Pivmecillinam,Compound
DB01606,Tazobactam,Compound
DB01607,Ticarcillin,Compound
DB01608,Propericiazine,Compound
DB01609,Deferasirox,Compound
DB01610,Valganciclovir,Compound
DB01611,Hydroxychloroquine,Compound
DB01612,Amyl Nitrite,Compound
DB01613,Erythrityl Tetranitrate,Compound
DB01614,Acepromazine,Compound
DB01615,Aceprometazine,Compound
DB01616,Alverine,Compound
DB01618,Molindone,Compound
DB01619,Phenindamine,Compound
DB01620,Pheniramine,Compound
DB01621,Pipotiazine,Compound
DB01622,Thioproperazine,Compound
DB01623,Thiothixene,Compound
DB01624,Zuclopenthixol,Compound
DB01625,Isopropamide,Compound
DB01626,Pargyline,Compound
DB01627,Lincomycin,Compound
DB01628,Etoricoxib,Compound
DB01656,Roflumilast,Compound
DB01764,Dalfopristin,Compound
DB02187,Equilin,Compound
DB02300,Calcipotriol,Compound
DB02546,Vorinostat,Compound
DB02638,Terlipressin,Compound
DB02703,Fusidic Acid,Compound
DB02959,Oxitriptan,Compound
DB03147,Flavin adenine dinucleotide,Compound
DB03166,Acetic acid,Compound
DB03255,Phenol,Compound
DB04552,Niflumic Acid,Compound
DB04570,Latamoxef,Compound
DB04571,Trioxsalen,Compound
DB04572,Thiotepa,Compound
DB04573,Estriol,Compound
DB04574,Estropipate,Compound
DB04575,Quinestrol,Compound
DB04711,Iodipamide,Compound
DB04786,Suramin,Compound
DB04794,Bifonazole,Compound
DB04835,Maraviroc,Compound
DB04837,Clofedanol,Compound
DB04838,Cyclandelate,Compound
DB04839,Cyproterone acetate,Compound
DB04840,Debrisoquin,Compound
DB04841,Flunarizine,Compound
DB04842,Fluspirilene,Compound
DB04843,Mepenzolate,Compound
DB04844,Tetrabenazine,Compound
DB04845,Ixabepilone,Compound
DB04855,Dronedarone,Compound
DB04861,Nebivolol,Compound
DB04865,Homoharringtonine,Compound
DB04868,Nilotinib,Compound
DB04876,Vildagliptin,Compound
DB04877,Voacamine,Compound
DB04878,Voglibose,Compound
DB04880,Enoximone,Compound
DB04890,Bepotastine,Compound
DB04894,Vapreotide,Compound
DB04896,Milnacipran,Compound
DB04898,Ximelagatran,Compound
DB04911,Oritavancin,Compound
DB04920,Clevidipine,Compound
DB04930,Permethrin,Compound
DB04938,Ospemifene,Compound
DB04942,Tamibarotene,Compound
DB04946,Iloperidone,Compound
DB04948,Lofexidine,Compound
DB04953,Ezogabine,Compound
DB04967,Lucanthone,Compound
DB05013,Ingenol Mebutate,Compound
DB05039,Indacaterol,Compound
DB05109,Trabectedin,Compound
DB05245,Silver sulfadiazine,Compound
DB05246,Methsuximide,Compound
DB05260,Gallium nitrate,Compound
DB05265,Ecabet,Compound
DB05266,Ibudilast,Compound
DB05271,Rotigotine,Compound
DB05294,Vandetanib,Compound
DB05389,WF10,Compound
DB05521,Telaprevir,Compound
DB05630,Sodium stibogluconate,Compound
DB05812,Abiraterone,Compound
DB06144,Sertindole,Compound
DB06147,Sulfathiazole,Compound
DB06148,Mianserin,Compound
DB06150,Sulfadimethoxine,Compound
DB06151,Acetylcysteine,Compound
DB06155,Rimonabant,Compound
DB06196,Icatibant,Compound
DB06201,Rufinamide,Compound
DB06203,Alogliptin,Compound
DB06204,Tapentadol,Compound
DB06207,Silodosin,Compound
DB06209,Prasugrel,Compound
DB06210,Eltrombopag,Compound
DB06212,Tolvaptan,Compound
DB06213,Regadenoson,Compound
DB06216,Asenapine,Compound
DB06218,Lacosamide,Compound
DB06228,Rivaroxaban,Compound
DB06237,Avanafil,Compound
DB06255,Incadronate,Compound
DB06262,Droxidopa,Compound
DB06267,Udenafil,Compound
DB06268,Sitaxentan,Compound
DB06274,Alvimopan,Compound
DB06287,Temsirolimus,Compound
DB06288,Amisulpride,Compound
DB06290,SIMEPREVIR,Compound
DB06292,Dapagliflozin,Compound
DB06335,Saxagliptin,Compound
DB06402,Telavancin,Compound
DB06414,Etravirine,Compound
DB06439,Tyloxapol,Compound
DB06589,Pazopanib,Compound
DB06590,Ceftaroline fosamil,Compound
DB06594,Agomelatine,Compound
DB06605,Apixaban,Compound
DB06614,Peramivir,Compound
DB06616,Bosutinib,Compound
DB06623,Flupirtine,Compound
DB06637,Dalfampridine,Compound
DB06663,Pasireotide,Compound
DB06684,Vilazodone,Compound
DB06689,Ethanolamine Oleate,Compound
DB06691,Mepyramine,Compound
DB06694,Xylometazoline,Compound
DB06695,Dabigatran etexilate,Compound
DB06696,Arbekacin,Compound
DB06697,Artemether,Compound
DB06698,Betahistine,Compound
DB06699,Degarelix,Compound
DB06700,Desvenlafaxine,Compound
DB06701,Dexmethylphenidate,Compound
DB06702,Fesoterodine,Compound
DB06703,Gadobutrol,Compound
DB06704,Iobenguane,Compound
DB06705,Gadofosveset trisodium,Compound
DB06706,Isometheptene,Compound
DB06707,Levonordefrin,Compound
DB06708,Lumefantrine,Compound
DB06709,Methacholine,Compound
DB06710,Methyltestosterone,Compound
DB06711,Naphazoline,Compound
DB06712,Nilvadipine,Compound
DB06713,Norelgestromin,Compound
DB06714,Propylhexedrine,Compound
DB06715,Potassium Iodide,Compound
DB06716,Fospropofol,Compound
DB06717,Fosaprepitant,Compound
DB06718,Stanozolol,Compound
DB06723,Aluminum hydroxide,Compound
DB06725,Lornoxicam,Compound
DB06729,Sulfaphenazole,Compound
DB06730,Gestodene,Compound
DB06738,Ketobemidone,Compound
DB06751,Drotaverine,Compound
DB06766,Alcaftadine,Compound
DB06768,Ammonium lactate,Compound
DB06770,Benzyl alcohol,Compound
DB06771,Besifloxacin,Compound
DB06772,Cabazitaxel,Compound
DB06775,Carglumic Acid,Compound
DB06777,Chenodeoxycholic acid,Compound
DB06781,Difluprednate,Compound
DB06782,Dimercaprol,Compound
DB06795,Mafenide,Compound
DB06800,Methylnaltrexone,Compound
DB06802,Nepafenac,Compound
DB06803,Niclosamide,Compound
DB06804,Nonoxynol-9,Compound
DB06809,Plerixafor,Compound
DB06810,Plicamycin,Compound
DB06811,Polidocanol,Compound
DB06813,Pralatrexate,Compound
DB06817,Raltegravir,Compound
DB06827,Viomycin,Compound
DB07402,Azapropazone,Compound
DB08604,Triclosan,Compound
DB08792,Diloxanide,Compound
DB08795,Azidocillin,Compound
DB08796,Pipazethate,Compound
DB08797,Salicylamide,Compound
DB08798,Sulfamoxole,Compound
DB08799,Antazoline,Compound
DB08800,Chloropyramine,Compound
DB08801,Dimetindene,Compound
DB08802,Isothipendyl,Compound
DB08803,Tymazoline,Compound
DB08804,Nandrolone decanoate,Compound
DB08806,Roxatidine acetate,Compound
DB08807,Bopindolol,Compound
DB08808,Bupranolol,Compound
DB08810,Cinitapride,Compound
DB08811,Tofisopam,Compound
DB08815,Lurasidone,Compound
DB08816,Ticagrelor,Compound
DB08819,Tafluprost,Compound
DB08820,Ivacaftor,Compound
DB08822,Azilsartan medoxomil,Compound
DB08823,Spinosad,Compound
DB08824,Ioflupane I 123,Compound
DB08826,Deferiprone,Compound
DB08827,Lomitapide,Compound
DB08828,Vismodegib,Compound
DB08834,Tauroursodeoxycholic acid,Compound
DB08835,Spaglumic Acid,Compound
DB08842,Acetylcarnitine,Compound
DB08847,Hydroxyproline,Compound
DB08860,Pitavastatin,Compound
DB08864,Rilpivirine,Compound
DB08865,Crizotinib,Compound
DB08866,Estradiol valerate/Dienogest,Compound
DB08868,Fingolimod,Compound
DB08871,Eribulin,Compound
DB08873,Boceprevir,Compound
DB08874,Fidaxomicin,Compound
DB08877,Ruxolitinib,Compound
DB08881,Vemurafenib,Compound
DB08882,Linagliptin,Compound
DB08884,Gadoxetate,Compound
DB08887,Icosapent ethyl,Compound
DB08889,Carfilzomib,Compound
DB08890,Linaclotide,Compound
DB08893,Mirabegron,Compound
DB08896,Regorafenib,Compound
DB08897,Aclidinium,Compound
DB08899,Enzalutamide,Compound
DB08901,Ponatinib,Compound
DB08903,Bedaquiline,Compound
DB08905,Formestane,Compound
DB08906,Fluticasone furoate,Compound
DB08907,Canagliflozin,Compound
DB08909,Glycerol Phenylbutyrate,Compound
DB08910,Pomalidomide,Compound
DB08911,Trametinib,Compound
DB08912,Dabrafenib,Compound
DB08913,Radium Ra 223 Dichloride,Compound
DB08916,Afatinib,Compound
DB08918,Levomilnacipran,Compound
DB08924,Amfecloral,Compound
DB08928,Arsthinol,Compound
DB08930,Dolutegravir,Compound
DB08932,MACITENTAN,Compound
DB08933,LULICONAZOLE,Compound
DB08934,Sofosbuvir,Compound
DB08936,Chlorcyclizine,Compound
DB08941,Isoxsuprine,Compound
DB08943,Isoconazole,Compound
DB08944,Isoaminile,Compound
DB08946,Iopanoic acid,Compound
DB08947,Iopamidol,Compound
DB08954,Ifenprodil,Compound
DB08957,Hexoprenaline,Compound
DB08958,Hexetidine,Compound
DB08965,Fusafungine,Compound
DB08966,Fursultiamine,Compound
DB08967,Dimetotiazine,Compound
DB08968,Fominoben,Compound
DB08970,Fluprednidene Acetate,Compound
DB08971,Fluocortolone,Compound
DB08974,Flubendazole,Compound
DB08976,Floctafenine,Compound
DB08979,Fenspiride,Compound
DB08981,Fenbufen,Compound
DB08982,Etozoline,Compound
DB08983,Etofibrate,Compound
DB08984,Etofenamate,Compound
DB08987,Etidocaine,Compound
DB08990,Eprazinone,Compound
DB08991,Epirizole,Compound
DB08992,Eperisone,Compound
DB08993,Enviomycin,Compound
DB08994,Ditazole,Compound
DB08995,Diosmin,Compound
DB08996,Dimetacrine,Compound
DB08998,Demexiptiline,Compound
DB09000,Cyamemazine,Compound
DB09002,Cloperastine,Compound
DB09003,Clocapramine,Compound
DB09006,Clinofibrate,Compound
DB09008,Cephaloridine,Compound
DB09009,Articaine,Compound
DB09014,Captodiame,Compound
DB09015,Potassium Canrenoate,Compound
DB09017,Brotizolam,Compound
DB09018,Bromopride,Compound
DB09019,Bromhexine,Compound
DB09020,Bisacodyl,Compound
DB09028,Cytisine,Compound
DOID:0050156,idiopathic pulmonary fibrosis,Disease
DOID:0050425,restless legs syndrome,Disease
DOID:0050741,alcohol dependence,Disease
DOID:0050742,nicotine dependence,Disease
DOID:0060073,lymphatic system cancer,Disease
DOID:0060119,pharynx cancer,Disease
DOID:10021,duodenum cancer,Disease
DOID:10153,ileum cancer,Disease
DOID:1024,leprosy,Disease
DOID:10283,prostate cancer,Disease
DOID:10534,stomach cancer,Disease
DOID:10608,celiac disease,Disease
DOID:10652,Alzheimer's disease,Disease
DOID:10763,hypertension,Disease
DOID:10811,nasal cavity cancer,Disease
DOID:10871,age related macular degeneration,Disease
DOID:1094,attention deficit hyperactivity disorder,Disease
DOID:10941,intracranial aneurysm,Disease
DOID:10976,membranous glomerulonephritis,Disease
DOID:11054,urinary bladder cancer,Disease
DOID:11119,Gilles de la Tourette syndrome,Disease
DOID:1115,sarcoma,Disease
DOID:11239,appendix cancer,Disease
DOID:11476,osteoporosis,Disease
DOID:11555,Fuchs' endothelial dystrophy,Disease
DOID:11612,polycystic ovary syndrome,Disease
DOID:11615,penile cancer,Disease
DOID:11714,gestational diabetes,Disease
DOID:11819,ureter cancer,Disease
DOID:119,vaginal cancer,Disease
DOID:1192,peripheral nervous system neoplasm,Disease
DOID:11920,tracheal cancer,Disease
DOID:11934,head and neck cancer,Disease
DOID:11949,Creutzfeldt-Jakob disease,Disease
DOID:12185,otosclerosis,Disease
DOID:12236,primary biliary cirrhosis,Disease
DOID:12306,vitiligo,Disease
DOID:12361,Graves' disease,Disease
DOID:12365,malaria,Disease
DOID:1245,vulva cancer,Disease
DOID:12849,autistic disorder,Disease
DOID:12930,dilated cardiomyopathy,Disease
DOID:12995,conduct disorder,Disease
DOID:1312,focal segmental glomerulosclerosis,Disease
DOID:13189,gout,Disease
DOID:1319,brain cancer,Disease
DOID:13223,uterine fibroid,Disease
DOID:1324,lung cancer,Disease
DOID:13241,Behcet's disease,Disease
DOID:13378,Kawasaki disease,Disease
DOID:13499,jejunal cancer,Disease
DOID:14004,thoracic aortic aneurysm,Disease
DOID:14221,metabolic syndrome X,Disease
DOID:14227,azoospermia,Disease
